rev_id,article_quality
785044905.0,Start
785049864.0,Stub
785050631.0,C
785060541.0,Stub
785061555.0,Stub
785065041.0,Start
785066959.0,Start
785072485.0,Start
785074015.0,Stub
785074873.0,Start
785078831.0,Start
785078850.0,Start
785082020.0,Stub
785085345.0,Stub
785089136.0,Stub
785089292.0,Stub
785089663.0,Stub
785096398.0,Stub
785096905.0,Start
785099683.0,Stub
785101569.0,GA
785105862.0,Start
785106718.0,Start
785106924.0,C
785108120.0,B
785108122.0,Stub
785119049.0,Start
785120075.0,Stub
785121982.0,GA
785127689.0,Stub
785132384.0,Stub
785132654.0,Stub
785133472.0,C
785133556.0,Start
785138921.0,Stub
785147530.0,Stub
785147695.0,Stub
785150345.0,Start
785153272.0,GA
785155525.0,Stub
785156476.0,Stub
785164546.0,Start
785165365.0,Start
785166672.0,Stub
785169353.0,Start
785172697.0,Start
785173649.0,Stub
785174877.0,Stub
785178849.0,C
785186476.0,C
785191522.0,C
785192736.0,Start
785201364.0,Stub
785201947.0,Start
785202185.0,Stub
785202225.0,Stub
785202250.0,Stub
785202362.0,C
785202587.0,Start
785202772.0,C
785202824.0,Start
785202994.0,Stub
785203251.0,Start
785203359.0,Start
785203567.0,Start
785203773.0,Start
785203778.0,Start
785203910.0,C
785204588.0,Start
785204837.0,Start
785205112.0,Start
785205127.0,Stub
785205210.0,Start
785205277.0,Stub
785205311.0,Start
785205337.0,C
785205478.0,Stub
785205912.0,Start
785205954.0,Start
785206158.0,B
785206186.0,Start
785206278.0,Start
785206330.0,Start
785209576.0,Start
785211718.0,Stub
785223527.0,Stub
785227773.0,Stub
785229231.0,C
785229840.0,Stub
785230342.0,C
785232172.0,Stub
785232297.0,Start
785233726.0,Stub
785234334.0,Stub
785237742.0,C
785239830.0,Stub
785245922.0,Stub
785247482.0,Start
785247762.0,Start
785248141.0,Stub
785249293.0,Start
785259001.0,C
785263010.0,Start
785263204.0,Stub
785267613.0,Stub
785271992.0,Start
785275051.0,B
785279384.0,Start
785282540.0,Stub
785284435.0,Stub
785284556.0,Start
785284614.0,Start
785287078.0,Start
785287552.0,C
785288787.0,Stub
785290686.0,Start
785296856.0,Start
785297893.0,Start
785298835.0,Start
785300009.0,Start
785303390.0,Start
785303657.0,Stub
785303699.0,Stub
785305706.0,Stub
785305719.0,Start
785307963.0,Stub
785313221.0,Start
785317282.0,Start
785317852.0,C
785318725.0,Start
785321223.0,Stub
785322022.0,Start
785327208.0,Start
785328221.0,C
785330125.0,Start
785331465.0,Stub
785335922.0,Start
785336384.0,Stub
785339072.0,Start
785344805.0,GA
785348169.0,Stub
785352007.0,C
785352141.0,Stub
785352771.0,Stub
785355302.0,Stub
785357279.0,Start
785357805.0,Start
785359351.0,C
785361329.0,Start
785364318.0,Stub
785365028.0,Stub
785367320.0,Start
785367813.0,Start
785370471.0,Stub
785374629.0,Stub
785374645.0,Stub
785374658.0,Stub
785374858.0,C
785381714.0,Stub
785385352.0,Start
785386651.0,Start
785393647.0,Start
785394450.0,Stub
785396642.0,Start
785399343.0,Stub
785400743.0,Start
785403562.0,GA
785403666.0,Start
785406213.0,Start
785407597.0,C
785410033.0,Start
785410121.0,Start
785410626.0,Start
785412451.0,Stub
785412993.0,Start
785417103.0,Start
785419307.0,Stub
785421281.0,Start
785431588.0,Start
785434585.0,Stub
785437124.0,Stub
785439079.0,C
785439287.0,Stub
785442722.0,Start
785445513.0,Stub
785445559.0,Stub
785445753.0,Stub
785450274.0,Stub
785451221.0,Start
785451523.0,Stub
785451806.0,Start
785452071.0,Start
785454720.0,Stub
785459160.0,Stub
785459779.0,Stub
785460311.0,Start
785484840.0,Stub
785484858.0,Stub
785484913.0,Stub
785485183.0,Stub
785485193.0,Stub
785485223.0,Stub
785485232.0,GA
785485255.0,Start
785485273.0,Stub
785485534.0,Stub
785485557.0,Stub
785486306.0,C
785490895.0,Start
785491581.0,Stub
785491956.0,Stub
785493919.0,Start
785497322.0,Start
785497645.0,Stub
785504026.0,C
785508390.0,Start
785509091.0,Stub
785509765.0,Stub
785518728.0,Start
785520868.0,Stub
785532389.0,Start
785532477.0,Start
785532691.0,Start
785532826.0,Stub
785532968.0,Stub
785533246.0,Stub
785533829.0,Start
785534304.0,Start
785534846.0,Start
785534992.0,C
785535288.0,Start
785535291.0,Start
785535604.0,Start
785535725.0,Stub
785536241.0,Start
785536597.0,Stub
785549508.0,C
785553682.0,Start
785557811.0,Start
785560178.0,Stub
785561332.0,Start
785562152.0,Start
785566972.0,C
785570641.0,C
785571445.0,Start
785572704.0,GA
785572804.0,C
785573614.0,C
785579216.0,Start
785580938.0,Start
785582155.0,Stub
785582787.0,Start
785583165.0,Start
785587144.0,Start
785589199.0,Stub
785593317.0,Stub
785593708.0,Stub
785594749.0,Start
785595224.0,Start
785597813.0,Start
785600966.0,Stub
785601429.0,Start
785605298.0,Stub
785608796.0,Stub
785614014.0,Stub
785615221.0,Start
785618454.0,C
785624748.0,Start
785624788.0,Start
785629849.0,Start
785637213.0,Start
785642599.0,Stub
785654533.0,C
785659532.0,Start
785660851.0,C
785662627.0,Start
785666531.0,C
785666998.0,Stub
785668987.0,Stub
785680494.0,Stub
785684189.0,Start
785702719.0,Start
785704263.0,Stub
785715265.0,Stub
785715737.0,Stub
785720920.0,Start
785734462.0,Stub
785742807.0,Stub
785749103.0,Start
785756402.0,Stub
785759881.0,C
785759894.0,Start
785759914.0,Stub
785759950.0,Start
785759986.0,Stub
785762390.0,Start
785762438.0,C
785762631.0,Start
785762813.0,Start
785762944.0,Stub
785762969.0,Start
785762984.0,Stub
785763003.0,Stub
785763119.0,Start
785763523.0,C
785765823.0,Start
785767560.0,Start
785768343.0,C
785771333.0,Stub
785774281.0,Stub
785779861.0,Stub
785782840.0,Start
785783266.0,Start
785786710.0,Start
785787427.0,Start
785792156.0,Stub
785792184.0,Stub
785792198.0,Stub
785792204.0,Stub
785792222.0,Stub
785792227.0,Stub
785792238.0,Stub
785792256.0,Stub
785792287.0,Stub
785792289.0,Stub
785792313.0,Stub
785792318.0,Stub
785795612.0,Start
785796212.0,Start
785800788.0,Stub
785806456.0,Stub
785812755.0,GA
785816435.0,Stub
785824049.0,Start
785837111.0,Start
785837406.0,Start
785838448.0,Start
785841359.0,Stub
785841848.0,Start
785844095.0,Start
785849199.0,Start
785849982.0,Start
785850358.0,Start
785850566.0,C
785857610.0,C
785862055.0,C
785874633.0,Start
785875179.0,Start
785875549.0,Stub
785875771.0,C
785876284.0,Stub
785876772.0,Start
785876964.0,C
785877292.0,Start
785878585.0,Start
785878797.0,C
785878995.0,Start
785881196.0,C
785881228.0,Start
785882337.0,Stub
785882914.0,Stub
785883496.0,Stub
785884411.0,Stub
785884421.0,C
785884487.0,Stub
785884639.0,Stub
785884691.0,Stub
785884703.0,Start
785884722.0,Start
785884857.0,Stub
785884998.0,Stub
785885119.0,Stub
785885325.0,Stub
785885330.0,Stub
785885369.0,Start
785885431.0,Start
785886047.0,Stub
785886252.0,Stub
785886377.0,Stub
785886452.0,Stub
785886561.0,Start
785886701.0,Start
785886891.0,Stub
785887670.0,Start
785889190.0,Start
785896838.0,C
785899430.0,Stub
785899763.0,Start
785901319.0,Stub
785902480.0,C
785904598.0,Start
785919942.0,Stub
785920290.0,Stub
785924141.0,Start
785930159.0,C
785937263.0,Start
785938135.0,GA
785938199.0,GA
785938222.0,Stub
785939380.0,Stub
785939519.0,Stub
785939859.0,Start
785940232.0,Start
785940873.0,Stub
785940896.0,Start
785943579.0,Start
785945697.0,Stub
785950309.0,C
785953239.0,Start
785954264.0,Stub
785956238.0,Stub
785956481.0,Start
785960831.0,Start
785962378.0,Start
785962700.0,Start
785963723.0,C
785966439.0,Start
785968173.0,Start
785968468.0,C
785974489.0,GA
785975832.0,Start
785976706.0,C
785977707.0,Start
785980963.0,Start
785992091.0,Stub
785992233.0,Start
786014383.0,Start
786018917.0,Start
786027545.0,Stub
786027998.0,Start
786033113.0,Start
786038861.0,Stub
786040133.0,Start
786041621.0,Stub
786044577.0,Stub
786051211.0,Stub
786051778.0,Stub
786052788.0,Start
786058343.0,Start
786058863.0,Stub
786059038.0,Stub
786063735.0,Stub
786066204.0,Start
786066918.0,Start
786067083.0,Stub
786067137.0,Stub
786067170.0,Stub
786067202.0,Stub
786067248.0,Stub
786067416.0,Start
786067639.0,Stub
786067746.0,Stub
786068024.0,Start
786068145.0,Stub
786074709.0,Start
786080394.0,Start
786081128.0,C
786096006.0,Start
786097013.0,B
786100662.0,Start
786102536.0,C
786104088.0,Stub
786106872.0,Start
786109698.0,Start
786110207.0,C
786111055.0,Stub
786112902.0,C
786115833.0,FA
786115968.0,C
786118843.0,Start
786119190.0,Stub
786123050.0,Stub
786124177.0,Start
786124537.0,Start
786124596.0,FA
786125285.0,C
786126293.0,Start
786127696.0,Stub
786130035.0,Stub
786130465.0,Stub
786133493.0,Stub
786134355.0,GA
786136774.0,Start
786138077.0,Stub
786138883.0,Start
786141789.0,Start
786142993.0,C
786144359.0,Start
786144366.0,Start
786147412.0,Start
786148781.0,Start
786151984.0,C
786152841.0,Start
786152958.0,Start
786153311.0,Start
786155500.0,Start
786156187.0,Stub
786156223.0,C
786156286.0,C
786162238.0,Start
786162544.0,Stub
786165176.0,Stub
786165402.0,Start
786166526.0,C
786166594.0,Start
786171135.0,Start
786173798.0,Start
786175308.0,Stub
786181650.0,Start
786182731.0,C
786192654.0,Stub
786198076.0,Start
786199183.0,Stub
786199314.0,Stub
786201676.0,Stub
786203277.0,Start
786203824.0,Start
786204421.0,Stub
786208494.0,Start
786217752.0,Start
786220507.0,Start
786221082.0,Stub
786223826.0,Stub
786226893.0,C
786230150.0,Stub
786231010.0,Start
786232945.0,Stub
786249794.0,Start
786250327.0,Start
786260189.0,Start
786261651.0,Start
786262264.0,Start
786263144.0,Start
786267699.0,Stub
786267898.0,Start
786270933.0,C
786271819.0,Start
786272229.0,Start
786272274.0,C
786272877.0,C
786274980.0,Start
786277127.0,Start
786277716.0,C
786279123.0,C
786284046.0,C
786285308.0,Stub
786286742.0,C
786287930.0,C
786289801.0,Start
786290758.0,Start
786291223.0,Start
786292387.0,Start
786299546.0,Start
786299648.0,Start
786299896.0,Stub
786300408.0,Start
786300669.0,GA
786302680.0,Start
786305082.0,Start
786306969.0,Stub
786308307.0,C
786313222.0,Start
786313312.0,C
786313332.0,Start
786313604.0,Start
786314180.0,Start
786314267.0,Start
786317277.0,Start
786317762.0,Stub
786322529.0,Start
786324279.0,C
786327860.0,Stub
786333522.0,Stub
786334737.0,Start
786336842.0,Start
786343359.0,Stub
786343494.0,Start
786343630.0,Stub
786343632.0,C
786343821.0,Stub
786345242.0,Start
786347645.0,Start
786349820.0,Start
786364734.0,Start
786366814.0,Stub
786373782.0,Stub
786375175.0,Stub
786375181.0,Start
786380552.0,Stub
786385007.0,Stub
786387939.0,Stub
786388701.0,Start
786390585.0,Stub
786390688.0,Stub
786390721.0,Stub
786393127.0,Stub
786394266.0,C
786396310.0,B
786398919.0,Stub
786399223.0,Start
786399511.0,Start
786399604.0,Start
786399898.0,Stub
786400491.0,Start
786401657.0,Start
786402183.0,Start
786402756.0,Start
786403255.0,C
786404092.0,Start
786406827.0,C
786406916.0,Start
786406931.0,Start
786407489.0,C
786408602.0,Start
786409843.0,Start
786412819.0,Stub
786413502.0,Stub
786413686.0,Start
786417386.0,Stub
786430694.0,C
786431284.0,Stub
786432171.0,Start
786432386.0,C
786432752.0,C
786434801.0,Start
786437740.0,B
786440898.0,Start
786441246.0,Stub
786441974.0,Start
786443241.0,Start
786443392.0,Stub
786444530.0,C
786447819.0,Start
786449636.0,C
786457354.0,Start
786457694.0,Stub
786477847.0,Stub
786477950.0,C
786477957.0,Stub
786478994.0,Start
786479930.0,Start
786481109.0,Stub
786481130.0,Stub
786481361.0,Stub
786490483.0,Stub
786492357.0,Stub
786492366.0,Start
786494932.0,Start
786497203.0,Stub
786506425.0,Stub
786506579.0,Stub
786507820.0,C
786507898.0,Stub
786513823.0,Start
786515396.0,Stub
786521863.0,Stub
786522931.0,Start
786525160.0,Stub
786525289.0,Stub
786525585.0,Start
786529798.0,C
786532062.0,Start
786532348.0,C
786533493.0,C
786535131.0,C
786536346.0,Stub
786537659.0,Start
786538013.0,Stub
786538040.0,Stub
786539249.0,Stub
786547471.0,C
786555865.0,C
786556735.0,C
786557412.0,Stub
786563527.0,Stub
786569212.0,Start
786569264.0,Start
786575249.0,Stub
786576132.0,Stub
786577848.0,Stub
786578705.0,GA
786579616.0,Stub
786582103.0,C
786584717.0,Stub
786585334.0,Stub
786587020.0,Stub
786588699.0,Start
786589357.0,Start
786590201.0,Start
786591280.0,Start
786591329.0,GA
786593497.0,C
786594689.0,Stub
786601705.0,Start
786604485.0,Start
786607280.0,Start
786608437.0,Stub
786611994.0,Stub
786612217.0,Start
786614713.0,Start
786620055.0,Stub
786622449.0,Stub
786628383.0,C
786643018.0,Stub
786643800.0,Start
786646973.0,Stub
786648340.0,C
786649869.0,Start
786649998.0,C
786651678.0,Start
786654539.0,Start
786659504.0,Start
786660134.0,Stub
786664492.0,Start
786668591.0,Stub
786669561.0,C
786673755.0,Start
786677844.0,Start
786681534.0,Stub
786691702.0,Stub
786694361.0,Start
786700717.0,Start
786708957.0,Start
786709527.0,Stub
786709849.0,B
786710114.0,C
786710381.0,C
786710829.0,Stub
786710871.0,Stub
786714076.0,Stub
786714913.0,Stub
786715366.0,Stub
786717329.0,Stub
786718438.0,C
786721340.0,Stub
786721553.0,Start
786723001.0,Stub
786725902.0,Start
786727635.0,Start
786728572.0,Start
786734139.0,Stub
786735940.0,Stub
786745161.0,Start
786746737.0,GA
786751925.0,Start
786755078.0,Stub
786757777.0,Stub
786757831.0,Start
786763475.0,Stub
786763647.0,Start
786768753.0,Stub
786776338.0,Start
786777266.0,Stub
786781604.0,Stub
786781679.0,Start
786781930.0,Stub
786782182.0,Stub
786789237.0,C
786792119.0,C
786794617.0,Start
786794647.0,Start
786795539.0,Start
786798101.0,C
786799210.0,Start
786803200.0,Start
786803221.0,Start
786805489.0,Stub
786809309.0,GA
786809747.0,Stub
786824413.0,Start
786826707.0,Stub
786830658.0,Stub
786830869.0,C
786836096.0,Start
786841009.0,Stub
786841917.0,Stub
786844467.0,C
786851549.0,Stub
786852045.0,Start
786856843.0,Stub
786857489.0,Start
786857537.0,Stub
786857651.0,Start
786857902.0,Start
786859773.0,Stub
786860127.0,C
786860296.0,Start
786860699.0,C
786861459.0,Start
786864044.0,Start
786865174.0,C
786867183.0,Start
786868152.0,Stub
786868425.0,Stub
786868487.0,Start
786868516.0,C
786868537.0,Stub
786868565.0,Start
786868784.0,Stub
786869058.0,Start
786869091.0,Start
786869155.0,Start
786869220.0,Stub
786869672.0,Stub
786870086.0,Start
786870462.0,Stub
786870511.0,Start
786871028.0,Stub
786871281.0,Start
786871291.0,Start
786871298.0,C
786871809.0,Start
786872846.0,Start
786872977.0,Start
786873032.0,Stub
786873670.0,Start
786873833.0,Start
786873901.0,Start
786874201.0,C
786874899.0,Stub
786874913.0,Stub
786875408.0,Stub
786875530.0,Stub
786875778.0,Stub
786875883.0,Start
786875994.0,Start
786876040.0,Stub
786876334.0,Start
786877057.0,C
786877184.0,Stub
786877311.0,Start
786877678.0,Start
786877795.0,Stub
786877848.0,Stub
786878373.0,Stub
786878998.0,C
786879421.0,Stub
786879517.0,Start
786880612.0,Stub
786880668.0,Start
786881384.0,Stub
786881665.0,Start
786881873.0,Stub
786882530.0,Start
786883245.0,Start
786886791.0,Start
786898013.0,Stub
786899322.0,Start
786901750.0,C
786904033.0,Start
786906375.0,Stub
786908049.0,C
786908296.0,C
786911856.0,Start
786912185.0,Start
786913202.0,C
786914248.0,Stub
786914798.0,Start
786916027.0,Start
786916235.0,Start
786917700.0,Start
786918132.0,Stub
786918346.0,C
786920009.0,Start
786920249.0,Start
786925167.0,Start
786928662.0,Start
786930135.0,Stub
786930391.0,Start
786930751.0,GA
786932106.0,C
786932592.0,Start
786939624.0,Start
786942606.0,C
786944075.0,Stub
786947586.0,Start
786954723.0,Start
786955175.0,Start
786955431.0,Stub
786959195.0,C
786962550.0,C
786962684.0,Start
786963271.0,Start
786963295.0,Start
786964819.0,B
786967153.0,Stub
786968545.0,Stub
786968748.0,Stub
786970839.0,Stub
786972205.0,Start
786972727.0,Start
786973692.0,Start
786973863.0,Start
786975448.0,Stub
786975664.0,C
786981321.0,Start
786981445.0,C
786982217.0,Start
786986422.0,Stub
786987065.0,C
786987145.0,Stub
786990600.0,Start
786990669.0,Start
786991557.0,Stub
786991589.0,Start
786991987.0,Stub
786992351.0,Start
786993409.0,Start
786993416.0,Start
786994094.0,Start
786996078.0,Start
786996679.0,Start
786998779.0,Start
786998960.0,Start
787000827.0,Stub
787000875.0,Stub
787004212.0,Start
787004648.0,C
787006012.0,Stub
787006425.0,C
787008529.0,Start
787009622.0,Stub
787009648.0,Start
787012860.0,Start
787013818.0,Stub
787013936.0,Start
787014919.0,C
787016670.0,Stub
787016948.0,Start
787018602.0,Stub
787019202.0,Start
787019926.0,B
787021647.0,Start
787022474.0,Stub
787023701.0,Stub
787025230.0,Start
787030599.0,Stub
787038366.0,Stub
787041244.0,Start
787041850.0,Start
787044208.0,Start
787046159.0,Stub
787050138.0,Stub
787054022.0,Stub
787055298.0,C
787063030.0,Start
787065740.0,Start
787068278.0,Start
787070133.0,Stub
787073249.0,Start
787073835.0,Start
787077255.0,Stub
787078197.0,Stub
787079225.0,Start
787080293.0,Stub
787080522.0,Stub
787080763.0,Stub
787087426.0,Start
787087507.0,Start
787088271.0,Stub
787089801.0,Stub
787090023.0,Stub
787090921.0,Start
787091037.0,Start
787092748.0,Start
787094495.0,Stub
787095864.0,Stub
787097185.0,Stub
787100460.0,Stub
787101037.0,Stub
787101520.0,Stub
787102066.0,Stub
787104149.0,C
787104172.0,Stub
787105083.0,Start
787105591.0,Stub
787109199.0,Start
787109348.0,Start
787112102.0,Start
787113699.0,Start
787115803.0,C
787121543.0,Stub
787128336.0,Start
787128511.0,Stub
787134300.0,Start
787135155.0,C
787138253.0,Start
787138436.0,Stub
787138969.0,C
787142416.0,Stub
787142941.0,Stub
787144429.0,Stub
787146965.0,Stub
787147677.0,Start
787149517.0,Start
787150709.0,C
787150757.0,Start
787151148.0,Start
787151385.0,Start
787152589.0,Start
787153126.0,Stub
787154490.0,Start
787154518.0,Start
787156927.0,Start
787157541.0,Stub
787157759.0,Stub
787157987.0,Stub
787159099.0,GA
787159777.0,Start
787162909.0,Stub
787163671.0,Stub
787165290.0,C
787165337.0,C
787165351.0,C
787165628.0,Stub
787167773.0,Start
787170411.0,Start
787171041.0,Stub
787171294.0,C
787171897.0,Stub
787172281.0,Start
787172971.0,Stub
787173150.0,Start
787173263.0,Stub
787175253.0,C
787178508.0,Stub
787180882.0,Stub
787181453.0,Stub
787184538.0,C
787187416.0,GA
787190232.0,Start
787191268.0,Stub
787193188.0,Start
787194577.0,Start
787197662.0,FA
787198183.0,B
787200634.0,Start
787200816.0,C
787200884.0,Start
787201039.0,Start
787201596.0,Start
787201690.0,C
787203611.0,Start
787204497.0,Start
787205801.0,Start
787206709.0,C
787207980.0,C
787209494.0,Start
787209725.0,Start
787209890.0,Start
787210327.0,Start
787214879.0,Start
787215181.0,B
787215300.0,Stub
787215858.0,Stub
787217704.0,Start
787219583.0,Start
787220417.0,Stub
787223351.0,C
787224909.0,Start
787227714.0,Start
787228361.0,Start
787230435.0,B
787233649.0,Stub
787234894.0,Stub
787236627.0,B
787244101.0,Stub
787244968.0,Stub
787246131.0,Stub
787246160.0,Stub
787249879.0,Start
787250773.0,Start
787250833.0,Stub
787252025.0,Start
787253678.0,Start
787253732.0,Stub
787255897.0,Stub
787256453.0,Stub
787257204.0,Stub
787257741.0,Stub
787258281.0,Stub
787258680.0,Start
787259744.0,Stub
787260537.0,Stub
787263146.0,Start
787267109.0,Start
787268259.0,Start
787270579.0,C
787271988.0,Stub
787275673.0,Start
787275686.0,Start
787275714.0,Stub
787276403.0,Start
787277981.0,Start
787278128.0,Stub
787278239.0,Start
787278512.0,Start
787279291.0,Start
787279869.0,Stub
787280263.0,C
787280546.0,Stub
787280810.0,Start
787282023.0,Stub
787282709.0,C
787283642.0,Start
787283738.0,Stub
787284943.0,Start
787288103.0,Start
787288114.0,Stub
787288185.0,Start
787288199.0,C
787289039.0,Stub
787290280.0,Start
787291035.0,Stub
787292376.0,Start
787293328.0,C
787293514.0,C
787294113.0,Stub
787294172.0,Stub
787299207.0,Start
787300758.0,Stub
787301744.0,Start
787304575.0,Start
787305410.0,Stub
787306014.0,Start
787306052.0,Stub
787306486.0,Stub
787306727.0,Stub
787306791.0,C
787308513.0,GA
787310676.0,Stub
787310863.0,Start
787311070.0,Start
787311307.0,Start
787311567.0,B
787311615.0,B
787312503.0,Start
787313813.0,Stub
787313903.0,Stub
787314020.0,Stub
787315437.0,Stub
787316100.0,Start
787316643.0,C
787317806.0,Start
787319302.0,Stub
787319404.0,Start
787320244.0,Start
787320319.0,Start
787321208.0,Stub
787323787.0,Start
787325450.0,Stub
787327216.0,Stub
787329014.0,Start
787332100.0,Start
787332735.0,Stub
787332894.0,Start
787333649.0,Stub
787333985.0,Start
787334395.0,Start
787335409.0,Start
787336160.0,Stub
787336224.0,Stub
787336335.0,Stub
787336697.0,C
787336719.0,Stub
787337007.0,C
787337055.0,Stub
787338594.0,Stub
787339934.0,Stub
787339959.0,Stub
787343275.0,Stub
787343763.0,Stub
787343770.0,C
787344075.0,Start
787344446.0,Stub
787345588.0,Stub
787345927.0,C
787347427.0,Start
787347770.0,C
787348399.0,Stub
787348558.0,Stub
787348668.0,Start
787349597.0,C
787349795.0,C
787349903.0,Stub
787349924.0,GA
787350569.0,Start
787350943.0,Stub
787351138.0,Start
787351378.0,C
787351488.0,B
787351531.0,Stub
787351708.0,Start
787351865.0,Stub
787352243.0,Start
787352545.0,Start
787352628.0,Start
787353268.0,Stub
787353629.0,Start
787353922.0,Stub
787354837.0,Start
787355044.0,Stub
787355217.0,C
787355607.0,Stub
787355634.0,Stub
787355663.0,C
787355914.0,Stub
787355968.0,Stub
787356056.0,C
787356327.0,Stub
787356329.0,Stub
787356512.0,Stub
787356536.0,Stub
787356593.0,Stub
787356609.0,Stub
787356710.0,Stub
787356733.0,Stub
787356753.0,Start
787356870.0,Stub
787357214.0,Stub
787357232.0,Stub
787357515.0,C
787357543.0,Start
787357762.0,Stub
787357835.0,Stub
787357964.0,Stub
787357999.0,Stub
787358098.0,Stub
787358164.0,Start
787358271.0,C
787358520.0,C
787358624.0,Stub
787359199.0,Stub
787360134.0,Stub
787360183.0,Stub
787361917.0,Stub
787363436.0,C
787364831.0,Start
787365487.0,Start
787365977.0,GA
787366120.0,Stub
787366281.0,C
787366880.0,Start
787367107.0,Start
787368428.0,C
787368508.0,Stub
787368541.0,Stub
787368871.0,Start
787372152.0,Start
787372362.0,Start
787373850.0,C
787374164.0,Stub
787374211.0,Start
787375351.0,Stub
787377640.0,C
787377879.0,Start
787378028.0,Start
787378099.0,Start
787378130.0,Start
787378464.0,Start
787378692.0,Start
787378864.0,Stub
787378943.0,C
787379527.0,Start
787379535.0,C
787379887.0,Start
787382108.0,Start
787382161.0,Start
787383690.0,Start
787384412.0,Start
787384789.0,Stub
787384913.0,Stub
787385086.0,Start
787385543.0,B
787385830.0,C
787385866.0,Start
787386105.0,GA
787386310.0,Stub
787386341.0,Start
787386466.0,C
787386598.0,Start
787386882.0,Stub
787388503.0,C
787388568.0,Stub
787388828.0,Stub
787388953.0,Stub
787389049.0,Start
787389127.0,Stub
787389480.0,Stub
787389706.0,Start
787390116.0,Stub
787390241.0,Start
787390281.0,Stub
787390489.0,Start
787390514.0,Stub
787390903.0,Stub
787390984.0,Stub
787391041.0,Start
787391046.0,Start
787391070.0,Stub
787391128.0,Stub
787391152.0,Stub
787391321.0,Stub
787391341.0,Start
787391438.0,GA
787391918.0,Start
787391942.0,Stub
787391975.0,Stub
787392695.0,C
787392943.0,Stub
787393321.0,Stub
787393440.0,Start
787393623.0,Stub
787393632.0,Stub
787393639.0,Stub
787393938.0,Start
787394132.0,Start
787394231.0,Stub
787394470.0,C
787394651.0,Start
787394815.0,Stub
787395539.0,B
787395834.0,C
787396242.0,Stub
787398498.0,Stub
787398553.0,Stub
787398581.0,Start
787398746.0,Start
787399854.0,Stub
787399889.0,Stub
787399899.0,Start
787400162.0,Start
787400308.0,C
787400698.0,Stub
787400763.0,Stub
787401248.0,Stub
787401928.0,Stub
787402226.0,Stub
787402298.0,Start
787402426.0,Start
787402529.0,Start
787402662.0,Start
787402799.0,Start
787403141.0,Stub
787403340.0,C
787404087.0,Start
787405667.0,Stub
787406154.0,Stub
787406566.0,Stub
787406617.0,C
787406663.0,Start
787406824.0,Start
787407196.0,Stub
787407273.0,Start
787407281.0,Stub
787407304.0,Stub
787407307.0,Start
787407335.0,Stub
787407414.0,Stub
787407620.0,Stub
787407918.0,Start
787408432.0,Stub
787408840.0,Start
787409453.0,Stub
787410566.0,Start
787411348.0,C
787411469.0,Start
787411731.0,C
787412159.0,Stub
787412387.0,Stub
787419412.0,Start
787423025.0,Stub
787423211.0,Start
787423308.0,Start
787426993.0,C
787427764.0,Start
787430167.0,C
787431737.0,C
787432226.0,Start
787432564.0,Start
787433603.0,C
787434422.0,Start
787437425.0,C
787437447.0,Stub
787437957.0,Stub
787439788.0,Stub
787441750.0,Stub
787442193.0,FA
787442522.0,Stub
787445020.0,Start
787445330.0,Stub
787447130.0,Stub
787447241.0,Start
787450369.0,Start
787453135.0,C
787453368.0,Stub
787453633.0,Start
787454161.0,Stub
787454270.0,Start
787455707.0,Start
787456615.0,Stub
787457042.0,Start
787458490.0,Stub
787458634.0,Start
787460169.0,Stub
787460680.0,Stub
787462496.0,Start
787462539.0,Stub
787462640.0,C
787462692.0,Start
787467169.0,Start
787467191.0,Stub
787470483.0,C
787471496.0,Start
787471669.0,Start
787471696.0,Stub
787471718.0,Stub
787473637.0,Stub
787475051.0,Start
787475062.0,Start
787476356.0,Stub
787477918.0,Stub
787481225.0,Stub
787483243.0,Stub
787485697.0,C
787488755.0,Start
787489083.0,Start
787490092.0,C
787491209.0,Stub
787494294.0,C
787496684.0,Start
787496972.0,C
787497000.0,Start
787498447.0,Stub
787500643.0,C
787502864.0,Start
787504508.0,C
787504595.0,Start
787505775.0,Stub
787506054.0,Start
787506234.0,Start
787506447.0,Stub
787506524.0,Start
787507714.0,Stub
787510503.0,Stub
787519192.0,Stub
787519332.0,C
787525135.0,Start
787527317.0,Stub
787528584.0,Start
787529786.0,Start
787530339.0,GA
787530960.0,Stub
787533920.0,Start
787534195.0,Start
787535333.0,Start
787535385.0,Start
787539057.0,Stub
787539539.0,Stub
787540124.0,Stub
787540270.0,Stub
787542649.0,Stub
787542763.0,Start
787545227.0,Stub
787545258.0,Stub
787545384.0,C
787546502.0,Start
787547117.0,Start
787548038.0,Start
787549498.0,Start
787550021.0,Start
787551512.0,C
787551762.0,Start
787552653.0,C
787553801.0,Start
787555377.0,Start
787556695.0,C
787564273.0,Stub
787567664.0,Start
787569397.0,Start
787571248.0,Start
787588283.0,Start
787593383.0,Start
787595513.0,C
787596448.0,Start
787598614.0,Stub
787599000.0,Stub
787602247.0,Stub
787606404.0,Stub
787609673.0,Start
787611475.0,C
787618208.0,C
787618486.0,Start
787619667.0,C
787620021.0,Start
787620728.0,Stub
787623984.0,Start
787625673.0,Start
787627400.0,Start
787627837.0,Start
787629088.0,C
787630675.0,Start
787636111.0,Start
787640191.0,Start
787641822.0,Stub
787642191.0,C
787645899.0,C
787649558.0,Start
787649673.0,Stub
787650223.0,Start
787652201.0,Start
787652767.0,Stub
787653262.0,B
787654771.0,C
